2019/12/28 13:54:06 [error] 6#6: *7 open() "/WWW/static//assets/img/banner06.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner06.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *4 open() "/WWW/static//assets/img/banner07.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner07.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *1 open() "/WWW/static//assets/img/banner04.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner04.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *2 open() "/WWW/static//assets/img/banner08.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner08.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *5 open() "/WWW/static//assets/img/banner09.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner09.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *5 open() "/WWW/static//assets/img/banner01.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner01.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *2 open() "/WWW/static//assets/img/banner02.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner02.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *1 open() "/WWW/static//assets/img/banner03.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner03.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *5 open() "/WWW/static//assets/img/banner10.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner10.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *5 open() "/WWW/static//assets/img/banner11.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner11.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *1 open() "/WWW/static//assets/img/banner12.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner12.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *2 open() "/WWW/static//assets/img/banner14.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner14.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *5 open() "/WWW/static//assets/img/product01.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product01.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *2 open() "/WWW/static//assets/img/product07.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product07.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *1 open() "/WWW/static//assets/img/product06.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product06.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *4 open() "/WWW/static//assets/img/product08.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product08.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *1 open() "/WWW/static//assets/img/product05.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product05.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *2 open() "/WWW/static//assets/img/product04.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product04.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *2 open() "/WWW/static//assets/img/product03.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product03.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *1 open() "/WWW/static//assets/img/banner13.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner13.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *4 open() "/WWW/static//assets/img/product02.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product02.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 13:54:06 [error] 6#6: *6 open() "/WWW/static//assets/img/banner15.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/banner15.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2019/12/28 14:10:31 [error] 6#6: *24 open() "/WWW/static//assets/img/thumb-product01.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/thumb-product01.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/product"
2019/12/28 14:10:31 [error] 6#6: *25 open() "/WWW/static//assets/img/product01.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product01.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/product"
2019/12/28 14:10:31 [error] 6#6: *26 open() "/WWW/static//assets/img/product04.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product04.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/product"
2019/12/28 14:10:31 [error] 6#6: *24 open() "/WWW/static//assets/img/product06.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product06.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/product"
2019/12/28 14:10:31 [error] 6#6: *27 open() "/WWW/static//assets/img/product02.jpg" failed (2: No such file or directory), client: 172.18.0.1, server: hello_django.local, request: "GET /static/assets/img/product02.jpg HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/product"
